"card_id","disp_id","card_type","card_issued","client_id","account_id","disp_type","birth_number","district_id","district_name","district_region","district_inhabitants","district_small","district_medium","district_big","district_enorm","district_cities","district_ratio","district_avg_salarie","district_un95","district_un96","district_enterp","district_cc95","district_cc96","account_frequency","account_date","loan_id","loan_date","loan_amount","loan_duration","loan_payments","loan_status","order_id","order_bank_to","order_account_to","order_amount","order_k_symbol"
823,6178,"classic","980605 00:00:00",6178,5120,"OWNER",406015,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",930621,6038,940810,323472,48,6739.0,"A",36935,"YZ",26903707,3008.0,"SIPO"
17,127,"classic","980607 00:00:00",127,105,"OWNER",506227,21,"Tabor","south Bohemia",103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,"POPLATEK MESICNE",970710,4989,981205,352704,48,7348.0,"C",29578,"UV",58251345,7348.0,"UVER"
770,5232,"classic","980615 00:00:00",5232,4342,"OWNER",485406,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,"POPLATEK MESICNE",960429,5862,971209,100128,24,4172.0,"C",35781,"AB",4569364,4172.0,"UVER"
770,5232,"classic","980615 00:00:00",5232,4342,"OWNER",485406,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,"POPLATEK MESICNE",960429,5862,971209,100128,24,4172.0,"C",35782,"KL",52346587,6135.0,"SIPO"
785,5468,"classic","980616 00:00:00",5468,4533,"OWNER",445527,68,"Frydek - Mistek","north Moravia",228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,"POPLATEK MESICNE",970803,5906,980505,81144,36,2254.0,"C",36048,"CD",10384428,2253.5,"UVER"
785,5468,"classic","980616 00:00:00",5468,4533,"OWNER",445527,68,"Frydek - Mistek","north Moravia",228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,"POPLATEK MESICNE",970803,5906,980505,81144,36,2254.0,"C",36049,"OP",65046036,10479.0,"SIPO"
16,116,"classic","980623 00:00:00",116,97,"OWNER",420128,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,"POPLATEK MESICNE",960505,4986,970810,102876,12,8573.0,"A",29559,"ST",69820374,1436.0,"SIPO"
16,116,"classic","980623 00:00:00",116,97,"OWNER",420128,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,"POPLATEK MESICNE",960505,4986,970810,102876,12,8573.0,"A",29560,"CD",33796209,2411.0," "
16,116,"classic","980623 00:00:00",116,97,"OWNER",420128,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,"POPLATEK MESICNE",960505,4986,970810,102876,12,8573.0,"A",29561,"ST",83123987,3.0,"POJISTNE"
16,116,"classic","980623 00:00:00",116,97,"OWNER",420128,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,"POPLATEK MESICNE",960505,4986,970810,102876,12,8573.0,"A",29562,"CD",94469666,15.0," "
16,116,"classic","980623 00:00:00",116,97,"OWNER",420128,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,"POPLATEK MESICNE",960505,4986,970810,102876,12,8573.0,"A",29563,"MN",9693319,8573.0,"UVER"
831,6275,"classic","980629 00:00:00",6275,5196,"OWNER",561230,13,"Rakovnik","central Bohemia",53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,"POPLATEK TYDNE",970629,6059,971228,79824,12,6652.0,"A",37059,"YZ",95793395,6652.5,"UVER"
831,6275,"classic","980629 00:00:00",6275,5196,"OWNER",561230,13,"Rakovnik","central Bohemia",53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,"POPLATEK TYDNE",970629,6059,971228,79824,12,6652.0,"A",37060,"CD",22101694,7905.0,"SIPO"
142,810,"classic","980701 00:00:00",810,675,"OWNER",455924,58,"Jihlava","south Moravia",109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,"POPLATEK MESICNE",950803,5110,970401,102240,60,1704.0,"C",30392,"MN",74623369,6358.0,"SIPO"
142,810,"classic","980701 00:00:00",810,675,"OWNER",455924,58,"Jihlava","south Moravia",109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,"POPLATEK MESICNE",950803,5110,970401,102240,60,1704.0,"C",30393,"MN",56463271,1704.0,"UVER"
991,9149,"junior","980701 00:00:00",9457,7637,"OWNER",780926,46,"Nachod","east Bohemia",112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,"POPLATEK MESICNE",960819,6554,970129,390096,48,8127.0,"C",40705,"GH",40997958,9397.0,"SIPO"
991,9149,"junior","980701 00:00:00",9457,7637,"OWNER",780926,46,"Nachod","east Bohemia",112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,"POPLATEK MESICNE",960819,6554,970129,390096,48,8127.0,"C",40706,"YZ",40161162,8127.0,"UVER"
1002,9261,"classic","980709 00:00:00",9569,7733,"OWNER",505718,19,"Prachatice","south Bohemia",51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,"POPLATEK TYDNE",960708,6571,980512,140064,24,5836.0,"C",40846,"EF",37232846,5836.0,"UVER"
1167,12335,"classic","980718 00:00:00",12643,10280,"OWNER",625720,69,"Jesenik","north Moravia",42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,"POPLATEK MESICNE",961201,7100,971231,348120,60,5802.0,"C",44634,"EF",13051045,5802.3,"UVER"
623,3984,"classic","980725 00:00:00",3984,3293,"OWNER",645313,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",970808,5644,981127,276084,36,7669.0,"C",34277,"AB",78677373,7668.7,"UVER"
623,3984,"classic","980725 00:00:00",3984,3293,"OWNER",645313,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",970808,5644,981127,276084,36,7669.0,"C",34278,"MN",12542009,3231.0,"SIPO"
623,3984,"classic","980725 00:00:00",3984,3293,"OWNER",645313,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",970808,5644,981127,276084,36,7669.0,"C",34279,"EF",86246293,567.0," "
623,3984,"classic","980725 00:00:00",3984,3293,"OWNER",645313,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",970808,5644,981127,276084,36,7669.0,"C",34280,"WX",16846144,58.0,"POJISTNE"
623,3984,"classic","980725 00:00:00",3984,3293,"OWNER",645313,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",970808,5644,981127,276084,36,7669.0,"C",34281,"CD",46667754,221.0," "
780,5333,"classic","980729 00:00:00",5333,4423,"OWNER",675529,39,"Most","north Bohemia",119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947,4743,"POPLATEK MESICNE",950426,5880,951031,73836,36,2051.0,"A",35899,"GH",47825217,2051.0,"UVER"
780,5333,"classic","980729 00:00:00",5333,4423,"OWNER",675529,39,"Most","north Bohemia",119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947,4743,"POPLATEK MESICNE",950426,5880,951031,73836,36,2051.0,"A",35900,"CD",4275078,1277.0,"SIPO"
780,5333,"classic","980729 00:00:00",5333,4423,"OWNER",675529,39,"Most","north Bohemia",119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947,4743,"POPLATEK MESICNE",950426,5880,951031,73836,36,2051.0,"A",35901,"QR",21013897,4015.0," "
1155,12088,"classic","980801 00:00:00",12396,10079,"OWNER",705117,62,"Uherske Hradiste","south Moravia",145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,"POPLATEK MESICNE",930506,7055,940406,167100,60,2785.0,"C",44345,"YZ",33228176,2784.8,"UVER"
833,6299,"classic","980801 00:00:00",6299,5213,"OWNER",360809,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",950818,6063,960425,320976,48,6687.0,"D",37085,"OP",46268802,6687.0,"UVER"
795,5563,"classic","980802 00:00:00",5563,4616,"OWNER",760101,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",970924,5930,980112,66696,24,2779.0,"C",36166,"GH",74167519,2778.7,"UVER"
795,5563,"classic","980802 00:00:00",5563,4616,"OWNER",760101,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",970924,5930,980112,66696,24,2779.0,"C",36167,"WX",88828020,12260.0,"SIPO"
1003,9274,"classic","980809 00:00:00",9582,7745,"OWNER",425414,2,"Benesov","central Bohemia",88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,"POPLATEK MESICNE",961129,6574,971220,77544,36,2154.0,"C",40865,"WX",97571604,2153.8,"UVER"
1003,9274,"classic","980809 00:00:00",9582,7745,"OWNER",425414,2,"Benesov","central Bohemia",88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,"POPLATEK MESICNE",961129,6574,971220,77544,36,2154.0,"C",40866,"WX",99381535,10160.0,"SIPO"
951,8392,"classic","980816 00:00:00",8392,6950,"OWNER",665508,36,"Liberec","north Bohemia",159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,"POPLATEK MESICNE",961012,6415,970212,475680,48,9910.0,"C",39689,"ST",88771885,8561.0,"SIPO"
951,8392,"classic","980816 00:00:00",8392,6950,"OWNER",665508,36,"Liberec","north Bohemia",159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,"POPLATEK MESICNE",961012,6415,970212,475680,48,9910.0,"C",39690,"IJ",13666057,9910.0,"UVER"
538,3414,"gold","980820 00:00:00",3414,2824,"OWNER",476017,11,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,"POPLATEK MESICNE",931020,5549,940716,50460,60,841.0,"C",33581,"EF",94259202,7289.0,"SIPO"
538,3414,"gold","980820 00:00:00",3414,2824,"OWNER",476017,11,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,"POPLATEK MESICNE",931020,5549,940716,50460,60,841.0,"C",33582,"YZ",96265625,841.0,"UVER"
834,6301,"classic","980821 00:00:00",6301,5215,"OWNER",495308,55,"Brno - venkov","south Moravia",157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,"POPLATEK MESICNE",930701,6064,940804,14628,12,1219.0,"A",37087,"KL",58698618,2.0,"SIPO"
834,6301,"classic","980821 00:00:00",6301,5215,"OWNER",495308,55,"Brno - venkov","south Moravia",157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,"POPLATEK MESICNE",930701,6064,940804,14628,12,1219.0,"A",37088,"QR",81640040,5315.0," "
834,6301,"classic","980821 00:00:00",6301,5215,"OWNER",495308,55,"Brno - venkov","south Moravia",157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,"POPLATEK MESICNE",930701,6064,940804,14628,12,1219.0,"A",37089,"KL",3664792,372.0,"POJISTNE"
834,6301,"classic","980821 00:00:00",6301,5215,"OWNER",495308,55,"Brno - venkov","south Moravia",157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,"POPLATEK MESICNE",930701,6064,940804,14628,12,1219.0,"A",37090,"QR",71636765,870.0," "
834,6301,"classic","980821 00:00:00",6301,5215,"OWNER",495308,55,"Brno - venkov","south Moravia",157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,"POPLATEK MESICNE",930701,6064,940804,14628,12,1219.0,"A",37091,"KL",79302054,1219.0,"UVER"
1150,12020,"classic","980825 00:00:00",12328,10022,"OWNER",445408,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",970507,7037,980103,218064,48,4543.0,"C",44249,"OP",56197208,4542.7,"UVER"
1150,12020,"classic","980825 00:00:00",12328,10022,"OWNER",445408,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",970507,7037,980103,218064,48,4543.0,"C",44250,"MN",25915658,7678.0,"SIPO"
1150,12020,"classic","980825 00:00:00",12328,10022,"OWNER",445408,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",970507,7037,980103,218064,48,4543.0,"C",44251,"MN",82763254,4104.0," "
1023,9621,"classic","980830 00:00:00",9929,8038,"OWNER",675719,47,"Pardubice","east Bohemia",162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,"POPLATEK MESICNE",960817,6643,980118,35856,24,1494.0,"C",41332,"AB",66150927,5215.0,"SIPO"
1023,9621,"classic","980830 00:00:00",9929,8038,"OWNER",675719,47,"Pardubice","east Bohemia",162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,"POPLATEK MESICNE",960817,6643,980118,35856,24,1494.0,"C",41333,"QR",85338079,1494.0,"UVER"
1098,11063,"classic","980901 00:00:00",11371,9235,"OWNER",416104,37,"Litomerice","north Bohemia",114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147,4166,"POPLATEK MESICNE",950624,6875,970313,83280,48,1735.0,"C",43068,"UV",2864957,1735.0,"UVER"
551,3517,"classic","980903 00:00:00",3517,2910,"OWNER",535624,68,"Frydek - Mistek","north Moravia",228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,"POPLATEK MESICNE",971021,5561,980829,437460,60,7291.0,"C",33702,"UV",32031208,7291.3,"UVER"
551,3517,"classic","980903 00:00:00",3517,2910,"OWNER",535624,68,"Frydek - Mistek","north Moravia",228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,"POPLATEK MESICNE",971021,5561,980829,437460,60,7291.0,"C",33703,"UV",77491187,6778.0,"SIPO"
551,3517,"classic","980903 00:00:00",3517,2910,"OWNER",535624,68,"Frydek - Mistek","north Moravia",228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,"POPLATEK MESICNE",971021,5561,980829,437460,60,7291.0,"C",33704,"OP",4570603,7656.0," "
1195,12787,"gold","980904 00:00:00",13095,10650,"OWNER",500316,76,"Sumperk","north Moravia",127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,"POPLATEK MESICNE",970909,7171,980224,196224,48,4088.0,"C",45221,"QR",49945110,4088.0,"UVER"
1195,12787,"gold","980904 00:00:00",13095,10650,"OWNER",500316,76,"Sumperk","north Moravia",127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,"POPLATEK MESICNE",970909,7171,980224,196224,48,4088.0,"C",45222,"WX",40695470,10356.0,"SIPO"
1154,12070,"classic","980905 00:00:00",12378,10065,"OWNER",465827,76,"Sumperk","north Moravia",127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,"POPLATEK MESICNE",960330,7050,970923,311232,48,6484.0,"C",44328,"CD",54091745,6483.7,"UVER"
151,861,"classic","980916 00:00:00",861,718,"OWNER",565913,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",960303,5117,970820,76944,12,6412.0,"A",30450,"KL",3925556,6412.0,"UVER"
151,861,"classic","980916 00:00:00",861,718,"OWNER",565913,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",960303,5117,970820,76944,12,6412.0,"A",30451,"KL",22049463,726.0,"SIPO"
151,861,"classic","980916 00:00:00",861,718,"OWNER",565913,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",960303,5117,970820,76944,12,6412.0,"A",30452,"QR",9956103,7122.0," "
151,861,"classic","980916 00:00:00",861,718,"OWNER",565913,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",960303,5117,970820,76944,12,6412.0,"A",30453,"MN",10620361,6041.0,"POJISTNE"
880,7186,"classic","980917 00:00:00",7186,5944,"OWNER",445601,27,"Plzen - jih","west Bohemia",67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,"POPLATEK MESICNE",970606,6215,980618,78720,48,1640.0,"C",38190,"AB",49417829,4685.0,"SIPO"
880,7186,"classic","980917 00:00:00",7186,5944,"OWNER",445601,27,"Plzen - jih","west Bohemia",67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,"POPLATEK MESICNE",970606,6215,980618,78720,48,1640.0,"C",38191,"AB",50435006,1640.0,"UVER"
389,2489,"gold","980919 00:00:00",2489,2051,"OWNER",755128,64,"Zlin","south Moravia",197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,"POPLATEK TYDNE",951108,5363,970422,293880,60,4898.0,"D",32405,"UV",74274343,4898.2,"UVER"
1024,9622,"classic","980920 00:00:00",9930,8039,"OWNER",720623,9,"Nymburk","central Bohemia",81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,"POPLATEK MESICNE",951217,6644,961020,93600,24,3900.0,"A",41334,"UV",23606485,3900.5,"UVER"
1024,9622,"classic","980920 00:00:00",9930,8039,"OWNER",720623,9,"Nymburk","central Bohemia",81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,"POPLATEK MESICNE",951217,6644,961020,93600,24,3900.0,"A",41335,"AB",63169944,1074.0,"SIPO"
1024,9622,"classic","980920 00:00:00",9930,8039,"OWNER",720623,9,"Nymburk","central Bohemia",81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,"POPLATEK MESICNE",951217,6644,961020,93600,24,3900.0,"A",41336,"MN",52981835,610.0," "
1024,9622,"classic","980920 00:00:00",9930,8039,"OWNER",720623,9,"Nymburk","central Bohemia",81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,"POPLATEK MESICNE",951217,6644,961020,93600,24,3900.0,"A",41337,"IJ",3321844,3231.0,"POJISTNE"
923,7855,"classic","980924 00:00:00",7855,6505,"OWNER",645130,7,"Melnik","central Bohemia",94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289,4846,"POPLATEK MESICNE",970913,6321,981008,38496,12,3208.0,"C",39027,"WX",49671936,3207.8,"UVER"
1007,9333,"gold","980925 00:00:00",9641,7795,"OWNER",450126,64,"Zlin","south Moravia",197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,"POPLATEK MESICNE",950105,6585,961029,372120,60,6202.0,"C",40947,"AB",32384473,6202.0,"UVER"
414,2606,"classic","980926 00:00:00",2606,2153,"OWNER",430104,31,"Tachov","west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,"POPLATEK TYDNE",960107,5388,961128,61560,12,5130.0,"A",32557,"IJ",28541732,5129.5,"UVER"
414,2606,"classic","980926 00:00:00",2606,2153,"OWNER",430104,31,"Tachov","west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,"POPLATEK TYDNE",960107,5388,961128,61560,12,5130.0,"A",32558,"KL",60141891,1737.0,"SIPO"
414,2606,"classic","980926 00:00:00",2606,2153,"OWNER",430104,31,"Tachov","west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,"POPLATEK TYDNE",960107,5388,961128,61560,12,5130.0,"A",32559,"CD",79112446,10303.0," "
414,2606,"classic","980926 00:00:00",2606,2153,"OWNER",430104,31,"Tachov","west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,"POPLATEK TYDNE",960107,5388,961128,61560,12,5130.0,"A",32560,"AB",94730412,2223.0,"POJISTNE"
782,5376,"classic","980929 00:00:00",5376,4456,"OWNER",700123,14,"Ceske Budejovice","south Bohemia",177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,"POPLATEK MESICNE",960903,5889,980209,321240,60,5354.0,"C",35941,"IJ",41103047,5353.5,"UVER"
357,2277,"junior","980929 00:00:00",2277,1876,"OWNER",790325,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",970920,5334,980910,209040,24,8710.0,"C",32143,"IJ",65358716,2329.0,"SIPO"
357,2277,"junior","980929 00:00:00",2277,1876,"OWNER",790325,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",970920,5334,980910,209040,24,8710.0,"C",32144,"YZ",2049482,723.0," "
357,2277,"junior","980929 00:00:00",2277,1876,"OWNER",790325,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",970920,5334,980910,209040,24,8710.0,"C",32145,"EF",57234233,8710.0,"UVER"
956,8502,"classic","980930 00:00:00",8502,7045,"OWNER",430419,51,"Trutnov","east Bohemia",121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839,"POPLATEK MESICNE",961226,6435,970616,288720,48,6015.0,"C",39830,"MN",36153978,6015.3,"UVER"
1193,12743,"classic","981001 00:00:00",13051,10613,"OWNER",650113,55,"Brno - venkov","south Moravia",157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,"POPLATEK MESICNE",971104,7164,980815,249792,48,5204.0,"C",45167,"MN",57666522,5204.2,"UVER"
394,2501,"classic","981005 00:00:00",2501,2062,"OWNER",406204,70,"Karvina","north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,"POPLATEK MESICNE",960306,5366,961029,86184,12,7182.0,"A",32427,"QR",97387158,7182.5,"UVER"
394,2501,"classic","981005 00:00:00",2501,2062,"OWNER",406204,70,"Karvina","north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,"POPLATEK MESICNE",960306,5366,961029,86184,12,7182.0,"A",32428,"ST",30643040,107.0,"SIPO"
394,2501,"classic","981005 00:00:00",2501,2062,"OWNER",406204,70,"Karvina","north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,"POPLATEK MESICNE",960306,5366,961029,86184,12,7182.0,"A",32429,"YZ",28156739,3136.0," "
1035,9732,"classic","981011 00:00:00",10040,8127,"OWNER",686030,37,"Litomerice","north Bohemia",114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147,4166,"POPLATEK MESICNE",941013,6667,960715,155880,24,6495.0,"A",41468,"AB",15843767,6494.8,"UVER"
1035,9732,"classic","981011 00:00:00",10040,8127,"OWNER",686030,37,"Litomerice","north Bohemia",114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147,4166,"POPLATEK MESICNE",941013,6667,960715,155880,24,6495.0,"A",41469,"IJ",10767406,8305.0,"SIPO"
792,5526,"classic","981011 00:00:00",5526,4585,"OWNER",470319,27,"Plzen - jih","west Bohemia",67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,"POPLATEK MESICNE",960608,5923,961010,64656,48,1347.0,"C",36124,"YZ",64408206,4065.0,"SIPO"
792,5526,"classic","981011 00:00:00",5526,4585,"OWNER",470319,27,"Plzen - jih","west Bohemia",67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,"POPLATEK MESICNE",960608,5923,961010,64656,48,1347.0,"C",36125,"GH",3908431,1347.0,"UVER"
53,333,"classic","981013 00:00:00",333,276,"OWNER",711019,38,"Louny","north Bohemia",85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,"POPLATEK MESICNE",971208,5027,981202,160920,36,4470.0,"C",29815,"AB",22070646,4470.5,"UVER"
53,333,"classic","981013 00:00:00",333,276,"OWNER",711019,38,"Louny","north Bohemia",85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,"POPLATEK MESICNE",971208,5027,981202,160920,36,4470.0,"C",29816,"EF",80801391,5212.0,"SIPO"
957,8506,"junior","981016 00:00:00",8506,7049,"OWNER",796225,69,"Jesenik","north Moravia",42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,"POPLATEK MESICNE",971012,6436,980522,495180,60,8253.0,"C",39835,"GH",52499610,8253.2,"UVER"
60,370,"classic","981018 00:00:00",370,303,"OWNER",565105,71,"Novy Jicin","north Moravia",161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980,4595,"POPLATEK MESICNE",960725,5034,980530,112752,36,3132.0,"C",29857,"KL",43664085,3803.0,"SIPO"
60,370,"classic","981018 00:00:00",370,303,"OWNER",565105,71,"Novy Jicin","north Moravia",161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980,4595,"POPLATEK MESICNE",960725,5034,980530,112752,36,3132.0,"C",29858,"UV",25709551,3132.0,"UVER"
769,5224,"classic","981020 00:00:00",5224,4337,"OWNER",490724,29,"Rokycany","west Bohemia",45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,"POPLATEK MESICNE",931116,5861,941208,51408,24,2142.0,"A",35774,"IJ",15837014,2142.0,"UVER"
750,4937,"classic","981024 00:00:00",4937,4099,"OWNER",606109,54,"Brno - mesto","south Moravia",387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,"POPLATEK MESICNE",960526,5808,970731,41856,48,872.0,"C",35433,"AB",31954735,1926.0,"SIPO"
750,4937,"classic","981024 00:00:00",4937,4099,"OWNER",606109,54,"Brno - mesto","south Moravia",387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,"POPLATEK MESICNE",960526,5808,970731,41856,48,872.0,"C",35434,"IJ",40898221,403.0," "
750,4937,"classic","981024 00:00:00",4937,4099,"OWNER",606109,54,"Brno - mesto","south Moravia",387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,"POPLATEK MESICNE",960526,5808,970731,41856,48,872.0,"C",35435,"QR",6660080,1298.0,"POJISTNE"
750,4937,"classic","981024 00:00:00",4937,4099,"OWNER",606109,54,"Brno - mesto","south Moravia",387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,"POPLATEK MESICNE",960526,5808,970731,41856,48,872.0,"C",35436,"GH",75250422,872.0,"UVER"
855,6764,"classic","981024 00:00:00",6764,5602,"OWNER",440412,19,"Prachatice","south Bohemia",51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,"POPLATEK PO OBRATU",960710,6147,971228,177504,48,3698.0,"C",37716,"EF",42234236,3697.8,"UVER"
1165,12291,"classic","981108 00:00:00",12599,10243,"OWNER",560101,44,"Chrudim","east Bohemia",105606,77,26,7,2,7,53.0,8254,2.79,3.76,97,2166,2325,"POPLATEK MESICNE",970903,7091,980922,113436,36,3151.0,"C",44578,"GH",33131796,3151.3,"UVER"
820,6039,"classic","981110 00:00:00",6039,4999,"OWNER",585703,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",960212,6014,970518,165168,36,4588.0,"C",36754,"GH",95365690,4588.5,"UVER"
